week,staff_id,staff_name,role,service,present
2,STF-79236218,Christine Wright,nurse,ICU,1
3,STF-79236218,Christine Wright,nurse,ICU,0
4,STF-79236218,Christine Wright,nurse,ICU,1
5,STF-79236218,Christine Wright,nurse,ICU,1
6,STF-79236218,Christine Wright,nurse,ICU,0
7,STF-79236218,Christine Wright,nurse,ICU,1
8,STF-79236218,Christine Wright,nurse,ICU,1
9,STF-79236218,Christine Wright,nurse,ICU,0
10,STF-79236218,Christine Wright,nurse,ICU,1
11,STF-79236218,Christine Wright,nurse,ICU,1
12,STF-79236218,Christine Wright,nurse,ICU,0
13,STF-79236218,Christine Wright,nurse,ICU,1
14,STF-79236218,Christine Wright,nurse,ICU,1
15,STF-79236218,Christine Wright,nurse,ICU,0
16,STF-79236218,Christine Wright,nurse,ICU,1
17,STF-79236218,Christine Wright,nurse,ICU,0
18,STF-79236218,Christine Wright,nurse,ICU,0
19,STF-79236218,Christine Wright,nurse,ICU,1
20,STF-79236218,Christine Wright,nurse,ICU,1
21,STF-79236218,Christine Wright,nurse,ICU,0
22,STF-79236218,Christine Wright,nurse,ICU,1
23,STF-79236218,Christine Wright,nurse,ICU,1
24,STF-79236218,Christine Wright,nurse,ICU,0
25,STF-79236218,Christine Wright,nurse,ICU,1
26,STF-79236218,Christine Wright,nurse,ICU,1
27,STF-79236218,Christine Wright,nurse,ICU,0
28,STF-79236218,Christine Wright,nurse,ICU,1
29,STF-79236218,Christine Wright,nurse,ICU,1
30,STF-79236218,Christine Wright,nurse,ICU,0
31,STF-79236218,Christine Wright,nurse,ICU,1
32,STF-79236218,Christine Wright,nurse,ICU,1
33,STF-79236218,Christine Wright,nurse,ICU,0
34,STF-79236218,Christine Wright,nurse,ICU,1
35,STF-79236218,Christine Wright,nurse,ICU,0
36,STF-79236218,Christine Wright,nurse,ICU,0
37,STF-79236218,Christine Wright,nurse,ICU,1
38,STF-79236218,Christine Wright,nurse,ICU,1
39,STF-79236218,Christine Wright,nurse,ICU,0
40,STF-79236218,Christine Wright,nurse,ICU,1
41,STF-79236218,Christine Wright,nurse,ICU,1
42,STF-79236218,Christine Wright,nurse,ICU,0
43,STF-79236218,Christine Wright,nurse,ICU,1
44,STF-79236218,Christine Wright,nurse,ICU,1
45,STF-79236218,Christine Wright,nurse,ICU,0
46,STF-79236218,Christine Wright,nurse,ICU,1
47,STF-79236218,Christine Wright,nurse,ICU,1
48,STF-79236218,Christine Wright,nurse,ICU,0
49,STF-79236218,Christine Wright,nurse,ICU,1
50,STF-79236218,Christine Wright,nurse,ICU,1
51,STF-79236218,Christine Wright,nurse,ICU,0
52,STF-79236218,Christine Wright,nurse,ICU,1
1,STF-55d90e65,Richard Henson,nurse,ICU,1
2,STF-55d90e65,Richard Henson,nurse,ICU,1
3,STF-55d90e65,Richard Henson,nurse,ICU,0
4,STF-55d90e65,Richard Henson,nurse,ICU,1
5,STF-55d90e65,Richard Henson,nurse,ICU,1
6,STF-55d90e65,Richard Henson,nurse,ICU,0
7,STF-55d90e65,Richard Henson,nurse,ICU,1
8,STF-55d90e65,Richard Henson,nurse,ICU,1
9,STF-55d90e65,Richard Henson,nurse,ICU,0
10,STF-55d90e65,Richard Henson,nurse,ICU,1
11,STF-55d90e65,Richard Henson,nurse,ICU,1
12,STF-55d90e65,Richard Henson,nurse,ICU,0
13,STF-55d90e65,Richard Henson,nurse,ICU,0
14,STF-55d90e65,Richard Henson,nurse,ICU,1
15,STF-55d90e65,Richard Henson,nurse,ICU,0
16,STF-55d90e65,Richard Henson,nurse,ICU,0
17,STF-55d90e65,Richard Henson,nurse,ICU,1
18,STF-55d90e65,Richard Henson,nurse,ICU,0
19,STF-55d90e65,Richard Henson,nurse,ICU,1
20,STF-55d90e65,Richard Henson,nurse,ICU,0
21,STF-55d90e65,Richard Henson,nurse,ICU,0
22,STF-55d90e65,Richard Henson,nurse,ICU,1
23,STF-55d90e65,Richard Henson,nurse,ICU,1
24,STF-55d90e65,Richard Henson,nurse,ICU,0
25,STF-55d90e65,Richard Henson,nurse,ICU,1
26,STF-55d90e65,Richard Henson,nurse,ICU,1
27,STF-55d90e65,Richard Henson,nurse,ICU,0
28,STF-55d90e65,Richard Henson,nurse,ICU,1
29,STF-55d90e65,Richard Henson,nurse,ICU,1
30,STF-55d90e65,Richard Henson,nurse,ICU,0
31,STF-55d90e65,Richard Henson,nurse,ICU,1
32,STF-55d90e65,Richard Henson,nurse,ICU,1
33,STF-55d90e65,Richard Henson,nurse,ICU,0
34,STF-55d90e65,Richard Henson,nurse,ICU,1
35,STF-55d90e65,Richard Henson,nurse,ICU,1
36,STF-55d90e65,Richard Henson,nurse,ICU,0
37,STF-55d90e65,Richard Henson,nurse,ICU,1
38,STF-55d90e65,Richard Henson,nurse,ICU,1
39,STF-55d90e65,Richard Henson,nurse,ICU,0
40,STF-55d90e65,Richard Henson,nurse,ICU,1
41,STF-55d90e65,Richard Henson,nurse,ICU,1
42,STF-55d90e65,Richard Henson,nurse,ICU,0
43,STF-55d90e65,Richard Henson,nurse,ICU,1
44,STF-55d90e65,Richard Henson,nurse,ICU,1
45,STF-55d90e65,Richard Henson,nurse,ICU,0
46,STF-55d90e65,Richard Henson,nurse,ICU,1
47,STF-55d90e65,Richard Henson,nurse,ICU,1
48,STF-55d90e65,Richard Henson,nurse,ICU,0
49,STF-55d90e65,Richard Henson,nurse,ICU,1
50,STF-55d90e65,Richard Henson,nurse,ICU,1
51,STF-55d90e65,Richard Henson,nurse,ICU,0
52,STF-55d90e65,Richard Henson,nurse,ICU,1
1,STF-2c8a995d,Marc Moore,nurse,ICU,1
2,STF-2c8a995d,Marc Moore,nurse,ICU,1
3,STF-2c8a995d,Marc Moore,nurse,ICU,0
4,STF-2c8a995d,Marc Moore,nurse,ICU,1
5,STF-2c8a995d,Marc Moore,nurse,ICU,1
6,STF-2c8a995d,Marc Moore,nurse,ICU,0
7,STF-2c8a995d,Marc Moore,nurse,ICU,1
8,STF-2c8a995d,Marc Moore,nurse,ICU,1
9,STF-2c8a995d,Marc Moore,nurse,ICU,0
10,STF-2c8a995d,Marc Moore,nurse,ICU,1
11,STF-2c8a995d,Marc Moore,nurse,ICU,1
12,STF-2c8a995d,Marc Moore,nurse,ICU,0
13,STF-2c8a995d,Marc Moore,nurse,ICU,1
14,STF-2c8a995d,Marc Moore,nurse,ICU,1
15,STF-2c8a995d,Marc Moore,nurse,ICU,0
16,STF-2c8a995d,Marc Moore,nurse,ICU,1
17,STF-2c8a995d,Marc Moore,nurse,ICU,1
18,STF-2c8a995d,Marc Moore,nurse,ICU,0
19,STF-2c8a995d,Marc Moore,nurse,ICU,1
20,STF-2c8a995d,Marc Moore,nurse,ICU,1
21,STF-2c8a995d,Marc Moore,nurse,ICU,0
22,STF-2c8a995d,Marc Moore,nurse,ICU,1
23,STF-2c8a995d,Marc Moore,nurse,ICU,1
24,STF-2c8a995d,Marc Moore,nurse,ICU,0
25,STF-2c8a995d,Marc Moore,nurse,ICU,1
26,STF-2c8a995d,Marc Moore,nurse,ICU,1
27,STF-2c8a995d,Marc Moore,nurse,ICU,0
28,STF-2c8a995d,Marc Moore,nurse,ICU,1
29,STF-2c8a995d,Marc Moore,nurse,ICU,0
30,STF-2c8a995d,Marc Moore,nurse,ICU,0
31,STF-2c8a995d,Marc Moore,nurse,ICU,1
32,STF-2c8a995d,Marc Moore,nurse,ICU,1
33,STF-2c8a995d,Marc Moore,nurse,ICU,0
34,STF-2c8a995d,Marc Moore,nurse,ICU,1
35,STF-2c8a995d,Marc Moore,nurse,ICU,1
36,STF-2c8a995d,Marc Moore,nurse,ICU,0
37,STF-2c8a995d,Marc Moore,nurse,ICU,1
38,STF-2c8a995d,Marc Moore,nurse,ICU,1
39,STF-2c8a995d,Marc Moore,nurse,ICU,0
40,STF-2c8a995d,Marc Moore,nurse,ICU,1
41,STF-2c8a995d,Marc Moore,nurse,ICU,1
42,STF-2c8a995d,Marc Moore,nurse,ICU,0
43,STF-2c8a995d,Marc Moore,nurse,ICU,1
44,STF-2c8a995d,Marc Moore,nurse,ICU,1
45,STF-2c8a995d,Marc Moore,nurse,ICU,0
46,STF-2c8a995d,Marc Moore,nurse,ICU,1
47,STF-2c8a995d,Marc Moore,nurse,ICU,1
48,STF-2c8a995d,Marc Moore,nurse,ICU,0
49,STF-2c8a995d,Marc Moore,nurse,ICU,1
50,STF-2c8a995d,Marc Moore,nurse,ICU,0
51,STF-2c8a995d,Marc Moore,nurse,ICU,0
52,STF-2c8a995d,Marc Moore,nurse,ICU,1
1,STF-251c7770,Sharon Cherry,nurse,ICU,1
2,STF-251c7770,Sharon Cherry,nurse,ICU,1
3,STF-251c7770,Sharon Cherry,nurse,ICU,0
4,STF-251c7770,Sharon Cherry,nurse,ICU,1
5,STF-251c7770,Sharon Cherry,nurse,ICU,1
6,STF-251c7770,Sharon Cherry,nurse,ICU,0
7,STF-251c7770,Sharon Cherry,nurse,ICU,1
8,STF-251c7770,Sharon Cherry,nurse,ICU,1
9,STF-251c7770,Sharon Cherry,nurse,ICU,0
10,STF-251c7770,Sharon Cherry,nurse,ICU,1
11,STF-251c7770,Sharon Cherry,nurse,ICU,1
12,STF-251c7770,Sharon Cherry,nurse,ICU,0
13,STF-251c7770,Sharon Cherry,nurse,ICU,1
14,STF-251c7770,Sharon Cherry,nurse,ICU,1
15,STF-251c7770,Sharon Cherry,nurse,ICU,0
16,STF-251c7770,Sharon Cherry,nurse,ICU,0
17,STF-251c7770,Sharon Cherry,nurse,ICU,1
18,STF-251c7770,Sharon Cherry,nurse,ICU,0
19,STF-251c7770,Sharon Cherry,nurse,ICU,1
20,STF-251c7770,Sharon Cherry,nurse,ICU,1
21,STF-251c7770,Sharon Cherry,nurse,ICU,0
22,STF-251c7770,Sharon Cherry,nurse,ICU,1
23,STF-251c7770,Sharon Cherry,nurse,ICU,1
24,STF-251c7770,Sharon Cherry,nurse,ICU,0
25,STF-251c7770,Sharon Cherry,nurse,ICU,1
26,STF-251c7770,Sharon Cherry,nurse,ICU,1
27,STF-251c7770,Sharon Cherry,nurse,ICU,0
28,STF-251c7770,Sharon Cherry,nurse,ICU,1
29,STF-251c7770,Sharon Cherry,nurse,ICU,1
30,STF-251c7770,Sharon Cherry,nurse,ICU,0
31,STF-251c7770,Sharon Cherry,nurse,ICU,1
32,STF-251c7770,Sharon Cherry,nurse,ICU,0
33,STF-251c7770,Sharon Cherry,nurse,ICU,0
34,STF-251c7770,Sharon Cherry,nurse,ICU,1
35,STF-251c7770,Sharon Cherry,nurse,ICU,1
36,STF-251c7770,Sharon Cherry,nurse,ICU,0
37,STF-251c7770,Sharon Cherry,nurse,ICU,1
38,STF-251c7770,Sharon Cherry,nurse,ICU,1
39,STF-251c7770,Sharon Cherry,nurse,ICU,0
40,STF-251c7770,Sharon Cherry,nurse,ICU,1
41,STF-251c7770,Sharon Cherry,nurse,ICU,1
42,STF-251c7770,Sharon Cherry,nurse,ICU,0
43,STF-251c7770,Sharon Cherry,nurse,ICU,1
44,STF-251c7770,Sharon Cherry,nurse,ICU,1
45,STF-251c7770,Sharon Cherry,nurse,ICU,0
46,STF-251c7770,Sharon Cherry,nurse,ICU,1
47,STF-251c7770,Sharon Cherry,nurse,ICU,1
48,STF-251c7770,Sharon Cherry,nurse,ICU,0
49,STF-251c7770,Sharon Cherry,nurse,ICU,1
50,STF-251c7770,Sharon Cherry,nurse,ICU,1
51,STF-251c7770,Sharon Cherry,nurse,ICU,0
52,STF-251c7770,Sharon Cherry,nurse,ICU,1
1,STF-3fb56209,Sierra Johnson,nurse,ICU,1
2,STF-3fb56209,Sierra Johnson,nurse,ICU,0
3,STF-3fb56209,Sierra Johnson,nurse,ICU,0
4,STF-3fb56209,Sierra Johnson,nurse,ICU,1
5,STF-3fb56209,Sierra Johnson,nurse,ICU,0
6,STF-3fb56209,Sierra Johnson,nurse,ICU,0
7,STF-3fb56209,Sierra Johnson,nurse,ICU,1
8,STF-3fb56209,Sierra Johnson,nurse,ICU,1
9,STF-3fb56209,Sierra Johnson,nurse,ICU,0
10,STF-3fb56209,Sierra Johnson,nurse,ICU,1
11,STF-3fb56209,Sierra Johnson,nurse,ICU,1
12,STF-3fb56209,Sierra Johnson,nurse,ICU,0
13,STF-3fb56209,Sierra Johnson,nurse,ICU,0
14,STF-3fb56209,Sierra Johnson,nurse,ICU,1
15,STF-3fb56209,Sierra Johnson,nurse,ICU,0
16,STF-3fb56209,Sierra Johnson,nurse,ICU,1
17,STF-3fb56209,Sierra Johnson,nurse,ICU,1
18,STF-3fb56209,Sierra Johnson,nurse,ICU,0
19,STF-3fb56209,Sierra Johnson,nurse,ICU,1
20,STF-3fb56209,Sierra Johnson,nurse,ICU,1
21,STF-3fb56209,Sierra Johnson,nurse,ICU,0
22,STF-3fb56209,Sierra Johnson,nurse,ICU,1
23,STF-3fb56209,Sierra Johnson,nurse,ICU,1
24,STF-3fb56209,Sierra Johnson,nurse,ICU,0
25,STF-3fb56209,Sierra Johnson,nurse,ICU,1
26,STF-3fb56209,Sierra Johnson,nurse,ICU,0
27,STF-3fb56209,Sierra Johnson,nurse,ICU,0
28,STF-3fb56209,Sierra Johnson,nurse,ICU,1
29,STF-3fb56209,Sierra Johnson,nurse,ICU,1
30,STF-3fb56209,Sierra Johnson,nurse,ICU,0
31,STF-3fb56209,Sierra Johnson,nurse,ICU,1
32,STF-3fb56209,Sierra Johnson,nurse,ICU,1
33,STF-3fb56209,Sierra Johnson,nurse,ICU,0
34,STF-3fb56209,Sierra Johnson,nurse,ICU,1
35,STF-3fb56209,Sierra Johnson,nurse,ICU,1
36,STF-3fb56209,Sierra Johnson,nurse,ICU,0
37,STF-3fb56209,Sierra Johnson,nurse,ICU,0
38,STF-3fb56209,Sierra Johnson,nurse,ICU,1
39,STF-3fb56209,Sierra Johnson,nurse,ICU,0
40,STF-3fb56209,Sierra Johnson,nurse,ICU,0
41,STF-3fb56209,Sierra Johnson,nurse,ICU,1
42,STF-3fb56209,Sierra Johnson,nurse,ICU,0
43,STF-3fb56209,Sierra Johnson,nurse,ICU,1
44,STF-3fb56209,Sierra Johnson,nurse,ICU,1
45,STF-3fb56209,Sierra Johnson,nurse,ICU,0
46,STF-3fb56209,Sierra Johnson,nurse,ICU,1
47,STF-3fb56209,Sierra Johnson,nurse,ICU,1
48,STF-3fb56209,Sierra Johnson,nurse,ICU,0
49,STF-3fb56209,Sierra Johnson,nurse,ICU,1
50,STF-3fb56209,Sierra Johnson,nurse,ICU,1
51,STF-3fb56209,Sierra Johnson,nurse,ICU,0
52,STF-3fb56209,Sierra Johnson,nurse,ICU,1
1,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
2,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
3,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
4,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
5,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
6,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
7,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
8,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
9,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
10,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
11,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
12,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
13,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
14,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
15,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
16,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
17,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
18,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
19,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
20,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
21,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
22,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
23,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
24,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
25,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
26,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
27,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
28,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
29,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
30,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
31,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
32,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
33,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
34,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
35,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
36,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
37,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
38,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
39,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
40,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
41,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
42,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
43,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
44,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
45,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
46,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
47,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
48,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
49,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
50,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
51,STF-a8c30e00,Evelyn Galvan,nurse,ICU,0
52,STF-a8c30e00,Evelyn Galvan,nurse,ICU,1
1,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
2,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
3,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
4,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
5,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
6,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
7,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
8,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
9,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
10,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
11,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
12,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
13,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
14,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
15,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
16,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
17,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
18,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
19,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
20,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
21,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
22,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
23,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
24,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
25,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
26,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
27,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
28,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
29,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
30,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
31,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
32,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
33,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
34,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
35,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
36,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
37,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
38,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
39,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
40,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
41,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
42,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
43,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
44,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
45,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
46,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
47,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
48,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
49,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
50,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
51,STF-021fdf9f,Sharon Cochran,nurse,ICU,0
52,STF-021fdf9f,Sharon Cochran,nurse,ICU,1
1,,Richard Rodriguez,nurse,ICU,0
2,,Richard Rodriguez,nurse,ICU,1
3,,Richard Rodriguez,nurse,ICU,0
4,,Richard Rodriguez,nurse,ICU,0
5,,Richard Rodriguez,nurse,ICU,1
6,,Richard Rodriguez,nurse,ICU,0
7,,Richard Rodriguez,nurse,ICU,1
8,,Richard Rodriguez,nurse,ICU,1
9,,Richard Rodriguez,nurse,ICU,0
10,,Richard Rodriguez,nurse,ICU,1
11,,Richard Rodriguez,nurse,ICU,0
12,,Richard Rodriguez,nurse,ICU,0
13,,Richard Rodriguez,nurse,ICU,1
14,,Richard Rodriguez,nurse,ICU,1
15,,Richard Rodriguez,nurse,ICU,0
16,,Richard Rodriguez,nurse,ICU,1
17,,Richard Rodriguez,nurse,ICU,1
18,,Richard Rodriguez,nurse,ICU,0
19,,Richard Rodriguez,nurse,ICU,1
20,,Richard Rodriguez,nurse,ICU,0
21,,Richard Rodriguez,nurse,ICU,0
22,,Richard Rodriguez,nurse,ICU,1
23,,Richard Rodriguez,nurse,ICU,1
24,,Richard Rodriguez,nurse,ICU,0
25,,Richard Rodriguez,nurse,ICU,1
26,,Richard Rodriguez,nurse,ICU,1
27,,Richard Rodriguez,nurse,ICU,0
28,,Richard Rodriguez,nurse,ICU,0
29,,Richard Rodriguez,nurse,ICU,1
30,,Richard Rodriguez,nurse,ICU,0
31,,Richard Rodriguez,nurse,ICU,1
32,,Richard Rodriguez,nurse,ICU,1
33,,Richard Rodriguez,nurse,ICU,0
34,,Richard Rodriguez,nurse,ICU,1
35,,Richard Rodriguez,nurse,ICU,1
36,,Richard Rodriguez,nurse,ICU,0
37,,Richard Rodriguez,nurse,ICU,1
38,,Richard Rodriguez,nurse,ICU,1
39,,Richard Rodriguez,nurse,ICU,0
40,,Richard Rodriguez,nurse,ICU,1
41,,Richard Rodriguez,nurse,ICU,1
42,,Richard Rodriguez,nurse,ICU,0
43,,Richard Rodriguez,nurse,ICU,1
44,,Richard Rodriguez,nurse,ICU,1
45,,Richard Rodriguez,nurse,ICU,0
46,,Richard Rodriguez,nurse,ICU,1
47,,Richard Rodriguez,nurse,ICU,1
48,,Richard Rodriguez,nurse,ICU,0
49,,Richard Rodriguez,nurse,ICU,0
50,,Richard Rodriguez,nurse,ICU,1
51,,Richard Rodriguez,nurse,ICU,0
52,,Richard Rodriguez,nurse,ICU,1
1,,Shannon Walker,nurse,ICU,1
2,,Shannon Walker,nurse,ICU,1
3,,Shannon Walker,nurse,ICU,0
4,,Shannon Walker,nurse,ICU,1
5,,Shannon Walker,nurse,ICU,1
6,,Shannon Walker,nurse,ICU,0
7,,Shannon Walker,nurse,ICU,1
8,,Shannon Walker,nurse,ICU,1
9,,Shannon Walker,nurse,ICU,0
10,,Shannon Walker,nurse,ICU,1
11,,Shannon Walker,nurse,ICU,1
12,,Shannon Walker,nurse,ICU,0
13,,Shannon Walker,nurse,ICU,0
14,,Shannon Walker,nurse,ICU,1
15,,Shannon Walker,nurse,ICU,0
16,,Shannon Walker,nurse,ICU,1
17,,Shannon Walker,nurse,ICU,1
18,,Shannon Walker,nurse,ICU,0
19,,Shannon Walker,nurse,ICU,1
20,,Shannon Walker,nurse,ICU,1
21,,Shannon Walker,nurse,ICU,0
22,,Shannon Walker,nurse,ICU,1
23,,Shannon Walker,nurse,ICU,1
24,,Shannon Walker,nurse,ICU,0
25,,Shannon Walker,nurse,ICU,0
26,,Shannon Walker,nurse,ICU,1
27,,Shannon Walker,nurse,ICU,0
28,,Shannon Walker,nurse,ICU,1
29,,Shannon Walker,nurse,ICU,1
30,,Shannon Walker,nurse,ICU,0
31,,Shannon Walker,nurse,ICU,0
32,,Shannon Walker,nurse,ICU,1
33,,Shannon Walker,nurse,ICU,0
34,,Shannon Walker,nurse,ICU,1
35,,Shannon Walker,nurse,ICU,1
36,,Shannon Walker,nurse,ICU,0
37,,Shannon Walker,nurse,ICU,1
38,,Shannon Walker,nurse,ICU,1
39,,Shannon Walker,nurse,ICU,0
40,,Shannon Walker,nurse,ICU,1
41,,Shannon Walker,nurse,ICU,1
42,,Shannon Walker,nurse,ICU,0
43,,Shannon Walker,nurse,ICU,1
44,,Shannon Walker,nurse,ICU,1
45,,Shannon Walker,nurse,ICU,0
46,,Shannon Walker,nurse,ICU,0
47,,Shannon Walker,nurse,ICU,1
48,,Shannon Walker,nurse,ICU,0
49,,Shannon Walker,nurse,ICU,1
50,,Shannon Walker,nurse,ICU,1
51,,Shannon Walker,nurse,ICU,0
52,,Shannon Walker,nurse,ICU,1
1,,Julia Torres,nurse,ICU,1
2,,Julia Torres,nurse,ICU,1
3,,Julia Torres,nurse,ICU,0
4,,Julia Torres,nurse,ICU,1
5,,Julia Torres,nurse,ICU,1
6,,Julia Torres,nurse,ICU,0
7,,Julia Torres,nurse,ICU,1
8,,Julia Torres,nurse,ICU,1
9,,Julia Torres,nurse,ICU,0
10,,Julia Torres,nurse,ICU,0
11,,Julia Torres,nurse,ICU,1
12,,Julia Torres,nurse,ICU,0
13,,Julia Torres,nurse,ICU,1
14,,Julia Torres,nurse,ICU,1
15,,Julia Torres,nurse,ICU,0
16,,Julia Torres,nurse,ICU,0
17,,Julia Torres,nurse,ICU,1
18,,Julia Torres,nurse,ICU,0
19,,Julia Torres,nurse,ICU,1
20,,Julia Torres,nurse,ICU,1
21,,Julia Torres,nurse,ICU,0
22,,Julia Torres,nurse,ICU,1
23,,Julia Torres,nurse,ICU,1
24,,Julia Torres,nurse,ICU,0
25,,Julia Torres,nurse,ICU,1
26,,Julia Torres,nurse,ICU,1
27,,Julia Torres,nurse,ICU,0
28,,Julia Torres,nurse,ICU,1
29,,Julia Torres,nurse,ICU,1
30,,Julia Torres,nurse,ICU,0
31,,Julia Torres,nurse,ICU,1
32,,Julia Torres,nurse,ICU,1
33,,Julia Torres,nurse,ICU,0
34,,Julia Torres,nurse,ICU,1
35,,Julia Torres,nurse,ICU,1
36,,Julia Torres,nurse,ICU,0
37,,Julia Torres,nurse,ICU,0
38,,Julia Torres,nurse,ICU,1
39,,Julia Torres,nurse,ICU,0
40,,Julia Torres,nurse,ICU,1
41,,Julia Torres,nurse,ICU,1
42,,Julia Torres,nurse,ICU,0
43,,Julia Torres,nurse,ICU,1
44,,Julia Torres,nurse,ICU,1
45,,Julia Torres,nurse,ICU,0
46,,Julia Torres,nurse,ICU,1
47,,Julia Torres,nurse,ICU,1
48,,Julia Torres,nurse,ICU,0
49,,Julia Torres,nurse,ICU,1
50,,Julia Torres,nurse,ICU,1
51,,Julia Torres,nurse,ICU,0
52,,Julia Torres,nurse,ICU,1
